Date,Open,High,Low,Close,Adj Close,Volume
2018-06-12,134.04,135.13,133.54,134.86,133.78,5743300.0
2018-06-13,135.18,135.77,134.31,134.4,133.33,4881600.0
2018-06-14,134.96,135.7,134.75,135.0,133.92,6464100.0
2018-06-15,135.1,135.73,134.0,135.1,134.02,10044500.0
2018-06-18,134.37,136.31,134.12,136.2,135.11,8713300.0
2018-06-19,134.56,135.24,133.57,135.11,134.03,6557600.0
2018-06-20,135.52,136.69,135.5,135.5,134.42,7192000.0
2018-06-21,135.27,136.12,134.26,134.53,133.46,8689800.0
2018-06-22,135.6,135.85,134.26,135.33,134.25,6031900.0
2018-06-25,134.91,134.91,129.53,130.93,129.88,10086200.0
2018-06-26,132.11,133.79,131.61,132.55,131.49,7733900.0
2018-06-27,133.01,133.66,131.01,131.02,129.97,7282100.0
2018-06-28,131.0,133.12,130.65,132.74,131.68,6576500.0
2018-06-29,133.28,134.19,132.45,132.45,131.39,7259000.0
2018-07-02,131.96,133.05,131.15,132.5,131.44,7554400.0
2018-07-03,133.01,133.41,131.42,131.45,130.4,3621600.0
2018-07-05,132.13,133.33,131.83,133.29,132.23,4729300.0
2018-07-06,133.58,134.28,132.5,134.09,133.02,4839800.0
2018-07-09,134.94,135.97,134.79,135.52,134.44,8960700.0
2018-07-10,135.57,137.33,135.34,136.69,135.6,6561900.0
2018-07-11,136.63,138.81,136.6,138.15,137.05,10648700.0
2018-07-12,139.01,139.95,138.66,139.9,138.78,11816100.0
2018-07-13,139.79,140.03,137.54,139.42,138.31,7865700.0
2018-07-16,139.42,139.55,138.16,138.46,137.35,4969900.0
2018-07-17,138.18,139.91,137.42,139.64,138.52,5412600.0
2018-07-18,139.91,141.17,139.37,140.9,139.77,7008600.0
2018-07-19,140.95,140.99,139.93,140.13,139.01,7937000.0
2018-07-20,140.0,141.47,139.92,140.99,139.86,7153600.0
2018-07-23,140.66,140.97,139.64,140.03,138.91,7723600.0
2018-07-24,140.99,141.47,139.51,140.03,138.91,8336700.0
2018-07-25,140.34,142.77,139.9,142.64,141.5,8376000.0
2018-07-26,141.61,142.79,139.53,142.5,141.36,10520800.0
2018-07-27,143.08,143.14,139.21,140.71,139.59,7014900.0
2018-07-30,140.13,140.42,135.31,136.48,135.39,12812400.0
2018-07-31,137.13,138.02,135.63,136.74,135.65,7683300.0
2018-08-01,137.74,138.74,137.41,138.25,137.15,7087700.0
2018-08-02,137.45,139.19,137.0,138.92,137.81,12300000.0
2018-08-03,139.29,139.86,137.94,139.82,138.7,4617500.0
2018-08-06,139.65,140.26,139.05,139.71,138.59,5143000.0
