Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,109.42,109.96,106.1,106.87,105.22,33621800.0
2018-11-13,107.55,108.74,106.64,106.94,105.29,35374600.0
2018-11-14,108.1,108.26,104.47,104.97,103.79,39495100.0
2018-11-15,104.99,107.8,103.91,107.28,106.08,38505200.0
2018-11-16,107.08,108.88,106.8,108.29,107.08,33502100.0
2018-11-19,108.27,108.56,103.55,104.62,103.45,44773900.0
2018-11-20,101.8,102.97,99.35,101.71,100.57,64052500.0
2018-11-21,103.6,104.43,102.24,103.11,101.95,28130600.0
2018-11-23,102.17,103.81,102.0,103.07,101.91,13823100.0
2018-11-26,104.79,106.63,104.58,106.47,105.28,32336200.0
2018-11-27,106.27,107.33,105.36,107.14,105.94,29124500.0
2018-11-28,107.89,111.33,107.86,111.12,109.87,46788500.0
2018-11-29,110.33,111.12,109.03,110.19,108.95,28123200.0
2018-11-30,110.7,110.97,109.36,110.89,109.65,33665600.0
2018-12-03,113.0,113.42,110.73,112.09,110.83,34732800.0
2018-12-04,111.94,112.64,108.21,108.52,107.3,45197000.0
2018-12-06,105.82,109.24,105.0,109.19,107.97,49107400.0
2018-12-07,108.38,109.45,104.3,104.82,103.64,45044900.0
2018-12-10,104.8,107.98,103.89,107.59,106.38,40801500.0
2018-12-11,109.8,110.95,107.44,108.59,107.37,42381900.0
2018-12-12,110.89,111.27,109.04,109.08,107.86,36183000.0
2018-12-13,109.58,110.87,108.63,109.45,108.22,31333400.0
2018-12-14,108.25,109.26,105.5,106.03,104.84,47043100.0
2018-12-17,105.41,105.8,101.71,102.89,101.74,56957300.0
2018-12-18,103.75,104.51,102.52,103.97,102.8,49319200.0
2018-12-19,103.65,106.88,101.35,103.69,102.53,68198200.0
2018-12-20,103.05,104.31,98.78,101.51,100.37,70334200.0
2018-12-21,101.63,103.0,97.46,98.23,97.13,111242100.0
2018-12-24,97.68,97.97,93.98,94.13,93.07,43935200.0
2018-12-26,95.14,100.69,93.96,100.56,99.43,51634800.0
2018-12-27,99.3,101.19,96.4,101.18,100.05,49498500.0
2018-12-28,102.09,102.41,99.52,100.39,99.26,38196300.0
2018-12-31,101.29,102.4,100.44,101.57,100.43,33173800.0
2019-01-02,99.55,101.75,98.94,101.12,99.99,35329300.0
2019-01-03,100.1,100.19,97.2,97.4,96.31,42579100.0
2019-01-04,99.72,102.51,98.93,101.93,100.79,44060600.0
2019-01-07,101.64,103.27,100.98,102.06,100.92,35656100.0
2019-01-08,103.04,103.97,101.71,102.8,101.65,31514400.0
2019-01-09,103.86,104.88,103.24,104.27,103.1,32280800.0
2019-01-10,103.22,103.75,102.38,103.6,102.44,30067600.0
2019-01-11,103.19,103.44,101.64,102.8,101.65,28314200.0
2019-01-14,101.9,102.87,101.26,102.05,100.91,28437100.0
